record_id,tsv_index,shuffled_rank,question,msc_code,domain,raw_response,model,latency_sec,timestamp
7406,7406,372,Which control method performs best at 10Hz?,93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,2.864436083,2025-11-19T11:17:18.844373+00:00
2865,2865,367,What should happen if the measured status is 'Closed' and the hypothesis test is false?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,7.040351208,2025-11-19T11:17:20.175243+00:00
1914,1914,370,What is the Top-1 Body score for λ = 1?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.208041833,2025-11-19T11:17:20.175687+00:00
1563,1563,373,"For ResNet18 with 99.9% sparsity, which method achieves the lowest accuracy in the second metric?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.22134525,2025-11-19T11:17:21.572881+00:00
2505,2505,375,Which model has the smallest scale among the TSFM models?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.7117055,2025-11-19T11:17:23.556257+00:00
14,14,371,What is the sum of T$_{8}$ and T$_{ex}$?,11,Number theory,"MSC code: 11
Domain: Number theory",gpt-5-mini,8.9704685,2025-11-19T11:17:23.955995+00:00
5318,5318,377,What is the difference between the highest and lowest CLIP-TI 'All' scores?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.399501583,2025-11-19T11:17:24.576745+00:00
4034,4034,376,"If you subtract the state variable for NK cells activated from NK cells resting, what is the result?",92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,4.572681708,2025-11-19T11:17:24.748460+00:00
5598,5598,374,"What percentage of the longest tokenized length is the shortest tokenized length for the 700,000 bp sequence?",92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,8.197973958,2025-11-19T11:17:26.353265+00:00
5218,5218,378,What is the difference between the MOVi-C scores for the two feature types?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.825328416,2025-11-19T11:17:26.398418+00:00
2952,2952,379,What is the sum of the R-ADMM.1 accuracy for ResNet18 at 99.9% sparsity and the HYDRA.2 accuracy for VGG16 at 99% sparsity?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.548316708,2025-11-19T11:17:27.104653+00:00
6280,6280,382,How many unique resonator types are listed in the table?,5,Combinatorics,"MSC code: 05
Domain: Combinatorics",gpt-5-mini,3.117267708,2025-11-19T11:17:27.865874+00:00
7879,7879,381,What is the difference in MAE between CCF and NMSS?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.871724792,2025-11-19T11:17:28.448595+00:00
1259,1259,384,What is the average Benchmark Embodiment score for the RING model?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.135223875,2025-11-19T11:17:30.533781+00:00
2404,2404,386,What is the total number of tokens in the Amazon and NYT datasets combined?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.709450541,2025-11-19T11:17:30.575480+00:00
6345,6345,385,What is the difference in train time between the fastest and slowest models?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.916316625,2025-11-19T11:17:32.021061+00:00
2019,2019,380,What is the total of the problem sizes for all problems?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,8.211625458,2025-11-19T11:17:32.167727+00:00
210,210,389,Which task type is associated with the highest total number of examples?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.775954083,2025-11-19T11:17:34.351577+00:00
230,230,388,What is the average N/C ratio for all entries with a defined N/C value?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.059096375,2025-11-19T11:17:34.593074+00:00
2866,2866,390,What is the difference in Avg. Length between the Video Prediction Diffusion Model and VC-1?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.796875042,2025-11-19T11:17:35.818031+00:00
4268,4268,391,What is the page number for 'Main results in nonasymptotic form'?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,4.811937875,2025-11-19T11:17:36.979770+00:00
4609,4609,393,"If you randomly select two software assets, what is the probability they have different licenses?",60,Probability theory and stochastic processes,"MSC code: 60
Domain: Probability theory and stochastic processes",gpt-5-mini,4.048625209,2025-11-19T11:17:38.641893+00:00
3453,3453,392,What is the total LPIPS for Shiny Assets when using 1 frame and 8 frames?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.558746416,2025-11-19T11:17:38.910492+00:00
2897,2897,387,Which method has a cost closest to 25.80?,90,"Operations research, mathematical programming","MSC code: 90
Domain: Operations research, mathematical programming",gpt-5-mini,11.8998575,2025-11-19T11:17:40.348624+00:00
4393,4393,394,"If you combine the average operation times of Milan and Munich, what is the total?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.594970833,2025-11-19T11:17:40.413121+00:00
275,275,395,How many benchmarks have indices that are prime numbers?,11,Number theory,"MSC code: 11
Domain: Number theory",gpt-5-mini,3.55439275,2025-11-19T11:17:40.534270+00:00
3019,3019,383,What is the product of Battery (days) and Sliding time (ms) for Overlap (%) of 52?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,15.58603121,2025-11-19T11:17:41.939565+00:00
5239,5239,399,Which method has the lowest WikiText2 score for Ratio=20% w/ tune?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.598118167,2025-11-19T11:17:43.011343+00:00
6090,6090,398,What is the average t_QUBO(s) value for PDB IDs with an asterisk (*) in the MJ: QUBO column?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.678286916,2025-11-19T11:17:44.027066+00:00
5133,5133,397,Which dataset has the lowest number of features?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.175939042,2025-11-19T11:17:44.086532+00:00
7828,7828,401,What is the difference between the highest and lowest PER BC values for PointMaze-1?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.695527291,2025-11-19T11:17:45.635194+00:00
7251,7251,400,Which land cover type has the highest Head2Buildings value?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.305107,2025-11-19T11:17:45.839510+00:00
5054,5054,396,How many times larger is the Trainable Param. of HisToGene compared to ST-Net?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,7.364879208,2025-11-19T11:17:46.006968+00:00
354,354,403,Which model has the highest number of epoch nums?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.820884208,2025-11-19T11:17:48.848141+00:00
4156,4156,402,Which dataset has the largest number of problems?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.95298625,2025-11-19T11:17:48.964438+00:00
2273,2273,407,"Which method has the lowest ϵ (%) value in the $_{e}$- → t ¯ t, t → W $^{+}$b, ¯ t → column?",81,Quantum theory,"MSC code: 81
Domain: Quantum theory",gpt-5-mini,3.883978209,2025-11-19T11:17:49.891118+00:00
4531,4531,404,What is the sum of the Benchmark Embodiment.2 scores for both models?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,6.602517167,2025-11-19T11:17:50.689121+00:00
4371,4371,405,What is the average of F$_{0}$ for PSO 2 and PSO 4?,90,"Operations research, mathematical programming","MSC code: 90
Domain: Operations research, mathematical programming",gpt-5-mini,5.153990833,2025-11-19T11:17:50.789332+00:00
4311,4311,406,Which model has the smallest difference between its Feasibility and Effectiveness scores?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.034192125,2025-11-19T11:17:50.873807+00:00
1446,1446,409,What is the abbreviation for 'Generative Adversarial Networks'?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.346926792,2025-11-19T11:17:52.311485+00:00
2587,2587,410,Which cytokine has the smallest change from Initial Condition to Steady State?,92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,3.097089917,2025-11-19T11:17:52.988374+00:00
5131,5131,412,How many subscript 'i' variables are present across both utility functions?,91,"Game theory, economics, social and behavioral sciences","MSC code: 91
Domain: Game theory, economics, social and behavioral sciences",gpt-5-mini,3.040706667,2025-11-19T11:17:53.830156+00:00
7627,7627,411,How many datasets have a Promoter All score above 97.00?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.583003334,2025-11-19T11:17:54.272241+00:00
134,134,413,"What is the sum of the recall mean for Multi-Omics Data using mRNA or RNA-Seq and miRNA, and Single Omics Data using DNA methylation?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.913771542,2025-11-19T11:17:54.787723+00:00
3749,3749,408,What is the product of the values in rows 5.9 and 5.10?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,6.99451375,2025-11-19T11:17:55.842854+00:00
6115,6115,415,"How many times larger is the RMSE for (0, 10^-8) compared to (1, 10^-8)?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.786736917,2025-11-19T11:17:56.775319+00:00
5061,5061,414,What is the lowest Max Drawdown value across all datasets?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.988784292,2025-11-19T11:17:57.300435+00:00
1827,1827,416,What is the page number for the discussion on the speed and scalability of the synergy design?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,4.047288375,2025-11-19T11:17:57.877612+00:00
1302,1302,417,What is the difference in Uniqueness between SELFIES and SMILES?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.29835425,2025-11-19T11:17:59.570733+00:00
2538,2538,419,For which data type combination is the difference between precision mean and recall mean the smallest?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.474842084,2025-11-19T11:18:00.317829+00:00
5012,5012,418,"For Qwen2.5, what is the difference between the highest and lowest 0.5B values, excluding 'Abn' and 'NA' entries?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.742200666,2025-11-19T11:18:00.530685+00:00
5650,5650,422,How many works are listed for the Bounding Box representation that start with the letter 'F'?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,2.794955958,2025-11-19T11:18:00.672715+00:00
4781,4781,421,For which metric do all methods except GSNet have a value of 0.000 in both tables?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.166141458,2025-11-19T11:18:01.467298+00:00
7614,7614,420,How many setups have an eMBB value above 4.2 Mbps?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,6.298222625,2025-11-19T11:18:03.073735+00:00
7211,7211,425,Which dataset has the lowest score for the NGBoost model?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.391922875,2025-11-19T11:18:03.922767+00:00
4920,4920,427,How many total layers are in the Value MLP and Actor MLP combined?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.927129333,2025-11-19T11:18:04.395003+00:00
4967,4967,426,How many times greater is the highest Info_diverse score compared to the lowest?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.766925333,2025-11-19T11:18:05.439794+00:00
6121,6121,424,"If you add the GPS and ALG scores for PRM (Hard), what is the result?",0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,6.8574415,2025-11-19T11:18:07.175381+00:00
1210,1210,431,What is the average of C$_{init}$ values across all configurations?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.966415708,2025-11-19T11:18:08.406377+00:00
6048,6048,429,"If you multiply the Observation Horizon by the Action Horizon, what percentage of the Prediction Horizon do you get?",93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,6.568638083,2025-11-19T11:18:10.491550+00:00
4390,4390,428,What is the maximum input impedance value?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,8.176570166,2025-11-19T11:18:11.250454+00:00
670,670,430,Which bus has a bad RTU meter with perturbed load values?,93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,6.949888458,2025-11-19T11:18:11.345099+00:00
1483,1483,433,Which symbol indicates the unitary cost per distance and module for a link and transportation mode?,90,"Operations research, mathematical programming","MSC code: 90
Domain: Operations research, mathematical programming",gpt-5-mini,3.034216292,2025-11-19T11:18:11.440748+00:00
7873,7873,432,What does the symbol |M| represent?,15,Linear and multilinear algebra; matrix theory,"MSC code: 15
Domain: Linear and multilinear algebra; matrix theory",gpt-5-mini,4.360361666,2025-11-19T11:18:11.535867+00:00
3856,3856,423,What is the difference in α Bohr 3 between GeoBFN and MOL-STRUCTOK?,81,Quantum theory,"MSC code: 81
Domain: Quantum theory",gpt-5-mini,14.09389029,2025-11-19T11:18:13.664853+00:00
6565,6565,438,What is the lowest RMSE value shown in the table?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.231500916,2025-11-19T11:18:15.767565+00:00
5861,5861,435,How much higher is ChemGPT's FCD score compared to Tay et al.'s?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.928333333,2025-11-19T11:18:16.178974+00:00
5623,5623,437,How many models have a score of exactly 0.3 in the 'Unnamed: 4' column?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.791773208,2025-11-19T11:18:16.232643+00:00
1578,1578,434,Which column has the smallest step size?,65,Numerical analysis,"MSC code: 65
Domain: Numerical analysis",gpt-5-mini,6.213468375,2025-11-19T11:18:16.705178+00:00
1141,1141,436,Calculate the average MAE value for CG[2] and DFNet[3].,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.580627083,2025-11-19T11:18:16.925839+00:00
6544,6544,439,What is the difference between the weights of Linear velocity (z) and Angular velocity (xy)?,70,Mechanics of particles and systems,"MSC code: 70
Domain: Mechanics of particles and systems",gpt-5-mini,3.844875291,2025-11-19T11:18:17.509873+00:00
3628,3628,443,What is the average number of tokens per document in the Amazon dataset?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.580416792,2025-11-19T11:18:20.286561+00:00
7361,7361,440,What is the total number of layers in the Student Policy MLP?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.524749375,2025-11-19T11:18:20.292453+00:00
